date,day_of_week,brand,workday,tiaoxiu,month,year
1346,6,6,1,0,1,2017
1346,6,7,1,0,1,2017
1346,6,8,1,0,1,2017
1346,6,9,1,0,1,2017
1346,6,10,1,0,1,2017
1347,7,1,1,1,1,2017
1347,7,2,1,1,1,2017
1347,7,3,1,1,1,2017
1347,7,4,1,1,1,2017
1347,7,5,1,1,1,2017
1347,7,6,1,1,1,2017
1347,7,7,1,1,1,2017
1347,7,8,1,1,1,2017
1347,7,9,1,1,1,2017
1347,7,10,1,1,1,2017
1348,1,1,1,0,1,2017
1348,1,2,1,0,1,2017
1348,1,3,1,0,1,2017
1348,1,4,1,0,1,2017
1348,1,5,1,0,1,2017
1348,1,6,1,0,1,2017
1348,1,7,1,0,1,2017
1348,1,8,1,0,1,2017
1348,1,9,1,0,1,2017
1348,1,10,1,0,1,2017
1349,2,1,1,0,1,2017
1349,2,2,1,0,1,2017
1349,2,3,1,0,1,2017
1349,2,4,1,0,1,2017
1349,2,5,1,0,1,2017
1349,2,6,1,0,1,2017
1349,2,7,1,0,1,2017
1349,2,8,1,0,1,2017
1349,2,9,1,0,1,2017
1349,2,10,1,0,1,2017
1350,3,1,1,0,1,2017
1350,3,2,1,0,1,2017
1350,3,3,1,0,1,2017
1350,3,4,1,0,1,2017
1350,3,5,1,0,1,2017
1350,3,6,1,0,1,2017
1350,3,7,1,0,1,2017
1350,3,8,1,0,1,2017
1350,3,9,1,0,1,2017
1350,3,10,1,0,1,2017
1351,4,1,1,0,1,2017
1351,4,2,1,0,1,2017
1351,4,3,1,0,1,2017
1351,4,4,1,0,1,2017
1351,4,5,1,0,1,2017
1351,4,6,1,0,1,2017
1351,4,7,1,0,1,2017
1351,4,8,1,0,1,2017
1351,4,9,1,0,1,2017
1351,4,10,1,0,1,2017
1352,4,2,0,0,2,2017
1352,4,8,0,0,2,2017
1352,4,9,0,0,2,2017
1352,4,10,0,0,2,2017
1353,5,1,1,0,2,2017
1353,5,2,1,0,2,2017
1353,5,3,1,0,2,2017
1353,5,4,1,0,2,2017
1353,5,5,1,0,2,2017
1353,5,6,1,0,2,2017
1353,5,7,1,0,2,2017
1353,5,8,1,0,2,2017
1353,5,9,1,0,2,2017
1353,5,10,1,0,2,2017
1354,6,1,1,1,2,2017
1354,6,2,1,1,2,2017
1354,6,3,1,1,2,2017
1354,6,4,1,1,2,2017
1354,6,5,1,1,2,2017
1354,6,6,1,1,2,2017
1354,6,7,1,1,2,2017
1354,6,8,1,1,2,2017
1354,6,9,1,1,2,2017
1354,6,10,1,1,2,2017
1355,7,5,1,0,2,2017
1355,7,8,1,0,2,2017
1355,7,9,1,0,2,2017
1356,1,1,1,0,2,2017
1356,1,2,1,0,2,2017
1356,1,3,1,0,2,2017
1356,1,4,1,0,2,2017
1356,1,5,1,0,2,2017
1356,1,6,1,0,2,2017
1356,1,7,1,0,2,2017
1356,1,8,1,0,2,2017
1356,1,9,1,0,2,2017
1356,1,10,1,0,2,2017
1357,2,1,1,0,2,2017
1357,2,2,1,0,2,2017
1357,2,3,1,0,2,2017
1357,2,4,1,0,2,2017
1357,2,5,1,0,2,2017
1357,2,6,1,0,2,2017
1357,2,7,1,0,2,2017
1357,2,8,1,0,2,2017
1357,2,9,1,0,2,2017
1357,2,10,1,0,2,2017
1358,3,1,1,0,2,2017
1358,3,2,1,0,2,2017
1358,3,3,1,0,2,2017
1358,3,4,1,0,2,2017
1358,3,5,1,0,2,2017
1358,3,6,1,0,2,2017
1358,3,7,1,0,2,2017
1358,3,8,1,0,2,2017
1358,3,9,1,0,2,2017
1358,3,10,1,0,2,2017
1359,4,1,1,0,2,2017
1359,4,2,1,0,2,2017
1359,4,3,1,0,2,2017
1359,4,4,1,0,2,2017
1359,4,5,1,0,2,2017
1359,4,6,1,0,2,2017
1359,4,7,1,0,2,2017
1359,4,8,1,0,2,2017
1359,4,9,1,0,2,2017
1359,4,10,1,0,2,2017
1360,5,1,1,0,2,2017
1360,5,2,1,0,2,2017
1360,5,3,1,0,2,2017
1360,5,4,1,0,2,2017
1360,5,5,1,0,2,2017
1360,5,6,1,0,2,2017
1360,5,7,1,0,2,2017
1360,5,8,1,0,2,2017
1360,5,9,1,0,2,2017
1360,5,10,1,0,2,2017
1361,6,1,1,0,2,2017
1361,6,2,1,0,2,2017
1361,6,3,1,0,2,2017
1361,6,4,1,0,2,2017
1361,6,5,1,0,2,2017
1361,6,6,1,0,2,2017
1361,6,7,1,0,2,2017
1361,6,8,1,0,2,2017
1361,6,9,1,0,2,2017
1361,6,10,1,0,2,2017
1362,7,6,1,0,2,2017
1363,1,1,1,0,2,2017
1363,1,2,1,0,2,2017
1363,1,3,1,0,2,2017
1363,1,4,1,0,2,2017
1363,1,5,1,0,2,2017
1363,1,6,1,0,2,2017
1363,1,7,1,0,2,2017
1363,1,8,1,0,2,2017
1363,1,9,1,0,2,2017
1363,1,10,1,0,2,2017
1364,2,1,1,0,2,2017
1364,2,2,1,0,2,2017
1364,2,3,1,0,2,2017
1364,2,4,1,0,2,2017
1364,2,5,1,0,2,2017
1364,2,6,1,0,2,2017
1364,2,7,1,0,2,2017
1364,2,8,1,0,2,2017
1364,2,9,1,0,2,2017
1364,2,10,1,0,2,2017
1365,3,1,1,0,2,2017
1365,3,2,1,0,2,2017
1365,3,3,1,0,2,2017
1365,3,4,1,0,2,2017
1365,3,5,1,0,2,2017
1365,3,6,1,0,2,2017
1365,3,7,1,0,2,2017
1365,3,8,1,0,2,2017
1365,3,9,1,0,2,2017
1365,3,10,1,0,2,2017
1366,4,1,1,0,2,2017
1366,4,2,1,0,2,2017
1366,4,3,1,0,2,2017
1366,4,4,1,0,2,2017
1366,4,5,1,0,2,2017
1366,4,6,1,0,2,2017
1366,4,7,1,0,2,2017
1366,4,8,1,0,2,2017
1366,4,9,1,0,2,2017
1366,4,10,1,0,2,2017
1367,5,1,1,0,2,2017
1367,5,2,1,0,2,2017
1367,5,3,1,0,2,2017
1367,5,4,1,0,2,2017
1367,5,5,1,0,2,2017
1367,5,6,1,0,2,2017
1367,5,7,1,0,2,2017
1367,5,8,1,0,2,2017
1367,5,9,1,0,2,2017
1367,5,10,1,0,2,2017
1368,6,1,1,0,2,2017
1368,6,2,1,0,2,2017
1368,6,3,1,0,2,2017
1368,6,4,1,0,2,2017
1368,6,5,1,0,2,2017
1368,6,6,1,0,2,2017
1368,6,7,1,0,2,2017
1368,6,8,1,0,2,2017
1368,6,9,1,0,2,2017
1368,6,10,1,0,2,2017
1369,7,5,1,0,2,2017
1369,7,6,1,0,2,2017
1370,1,1,1,0,2,2017
1370,1,2,1,0,2,2017
1370,1,3,1,0,2,2017
1370,1,4,1,0,2,2017
1370,1,5,1,0,2,2017
1370,1,6,1,0,2,2017
1370,1,7,1,0,2,2017
1370,1,8,1,0,2,2017
1370,1,9,1,0,2,2017
1370,1,10,1,0,2,2017
1371,2,1,1,0,2,2017
1371,2,2,1,0,2,2017
1371,2,3,1,0,2,2017
1371,2,4,1,0,2,2017
1371,2,5,1,0,2,2017
1371,2,6,1,0,2,2017
1371,2,7,1,0,2,2017
1371,2,8,1,0,2,2017
1371,2,9,1,0,2,2017
1371,2,10,1,0,2,2017
1372,3,1,1,0,2,2017
1372,3,2,1,0,2,2017
1372,3,3,1,0,2,2017
1372,3,4,1,0,2,2017
1372,3,5,1,0,2,2017
1372,3,6,1,0,2,2017
1372,3,7,1,0,2,2017
1372,3,8,1,0,2,2017
1372,3,9,1,0,2,2017
1372,3,10,1,0,2,2017
1373,4,1,1,0,2,2017
1373,4,2,1,0,2,2017
1373,4,3,1,0,2,2017
1373,4,4,1,0,2,2017
1373,4,5,1,0,2,2017
1373,4,6,1,0,2,2017
1373,4,7,1,0,2,2017
1373,4,8,1,0,2,2017
1373,4,9,1,0,2,2017
1373,4,10,1,0,2,2017
1374,5,1,1,0,2,2017
1374,5,2,1,0,2,2017
1374,5,3,1,0,2,2017
1374,5,4,1,0,2,2017
1374,5,5,1,0,2,2017
1374,5,6,1,0,2,2017
1374,5,7,1,0,2,2017
1374,5,8,1,0,2,2017
1374,5,9,1,0,2,2017
1374,5,10,1,0,2,2017
1375,6,1,1,0,2,2017
1375,6,2,1,0,2,2017
1375,6,3,1,0,2,2017
1375,6,4,1,0,2,2017
1375,6,5,1,0,2,2017
1375,6,6,1,0,2,2017
1375,6,7,1,0,2,2017
1375,6,8,1,0,2,2017
1375,6,9,1,0,2,2017
1375,6,10,1,0,2,2017
1376,7,9,1,0,2,2017
1377,1,1,1,0,2,2017
1377,1,2,1,0,2,2017
1377,1,3,1,0,2,2017
1377,1,4,1,0,2,2017
1377,1,5,1,0,2,2017
1377,1,6,1,0,2,2017
1377,1,7,1,0,2,2017
1377,1,8,1,0,2,2017
1377,1,9,1,0,2,2017
1377,1,10,1,0,2,2017
1378,2,1,1,0,2,2017
1378,2,2,1,0,2,2017
1378,2,3,1,0,2,2017
1378,2,4,1,0,2,2017
1378,2,5,1,0,2,2017
1378,2,6,1,0,2,2017
1378,2,7,1,0,2,2017
1378,2,8,1,0,2,2017
1378,2,9,1,0,2,2017
1378,2,10,1,0,2,2017
1379,3,1,1,0,3,2017
1379,3,2,1,0,3,2017
1379,3,3,1,0,3,2017
1379,3,4,1,0,3,2017
1379,3,5,1,0,3,2017
1379,3,6,1,0,3,2017
1379,3,7,1,0,3,2017
1379,3,8,1,0,3,2017
1379,3,9,1,0,3,2017
1379,3,10,1,0,3,2017
1380,4,1,1,0,3,2017
1380,4,2,1,0,3,2017
1380,4,3,1,0,3,2017
1380,4,4,1,0,3,2017
1380,4,5,1,0,3,2017
1380,4,6,1,0,3,2017
1380,4,7,1,0,3,2017
1380,4,8,1,0,3,2017
1380,4,9,1,0,3,2017
1380,4,10,1,0,3,2017
1381,5,1,1,0,3,2017
1381,5,2,1,0,3,2017
1381,5,3,1,0,3,2017
1381,5,4,1,0,3,2017
1381,5,5,1,0,3,2017
1381,5,6,1,0,3,2017
1381,5,7,1,0,3,2017
1381,5,8,1,0,3,2017
1381,5,9,1,0,3,2017
1381,5,10,1,0,3,2017
1382,6,1,1,0,3,2017
1382,6,2,1,0,3,2017
1382,6,3,1,0,3,2017
1382,6,4,1,0,3,2017
1382,6,5,1,0,3,2017
1382,6,6,1,0,3,2017
1382,6,7,1,0,3,2017
1382,6,8,1,0,3,2017
1382,6,9,1,0,3,2017
1383,7,1,1,0,3,2017
1383,7,2,1,0,3,2017
1383,7,6,1,0,3,2017
1384,1,1,1,0,3,2017
1384,1,2,1,0,3,2017
1384,1,3,1,0,3,2017
1384,1,4,1,0,3,2017
1384,1,5,1,0,3,2017
1384,1,6,1,0,3,2017
1384,1,7,1,0,3,2017
1384,1,8,1,0,3,2017
1384,1,9,1,0,3,2017
1384,1,10,1,0,3,2017
1385,2,1,1,0,3,2017
1385,2,2,1,0,3,2017
1385,2,3,1,0,3,2017
1385,2,4,1,0,3,2017
1385,2,5,1,0,3,2017
1385,2,6,1,0,3,2017
1385,2,7,1,0,3,2017
1385,2,8,1,0,3,2017
1385,2,9,1,0,3,2017
1385,2,10,1,0,3,2017
1386,3,1,1,0,3,2017
1386,3,2,1,0,3,2017
1386,3,3,1,0,3,2017
1386,3,4,1,0,3,2017
1386,3,5,1,0,3,2017
1386,3,6,1,0,3,2017
1386,3,7,1,0,3,2017
1386,3,8,1,0,3,2017
1386,3,9,1,0,3,2017
1386,3,10,1,0,3,2017
1387,4,1,1,0,3,2017
1387,4,2,1,0,3,2017
1387,4,3,1,0,3,2017
1387,4,4,1,0,3,2017
1387,4,5,1,0,3,2017
1387,4,6,1,0,3,2017
1387,4,7,1,0,3,2017
1387,4,8,1,0,3,2017
1387,4,9,1,0,3,2017
1387,4,10,1,0,3,2017
1388,5,1,1,0,3,2017
1388,5,2,1,0,3,2017
1388,5,3,1,0,3,2017
1388,5,4,1,0,3,2017
1388,5,5,1,0,3,2017
1388,5,6,1,0,3,2017
1388,5,7,1,0,3,2017
1388,5,8,1,0,3,2017
1388,5,9,1,0,3,2017
1388,5,10,1,0,3,2017
1389,6,1,1,0,3,2017
1389,6,2,1,0,3,2017
1389,6,3,1,0,3,2017
1389,6,4,1,0,3,2017
1389,6,5,1,0,3,2017
1389,6,6,1,0,3,2017
1389,6,7,1,0,3,2017
1389,6,8,1,0,3,2017
1389,6,9,1,0,3,2017
1389,6,10,1,0,3,2017
1390,1,1,1,0,3,2017
1390,1,2,1,0,3,2017
1390,1,3,1,0,3,2017
1390,1,4,1,0,3,2017
1390,1,5,1,0,3,2017
1390,1,6,1,0,3,2017
1390,1,7,1,0,3,2017
1390,1,8,1,0,3,2017
1390,1,9,1,0,3,2017
1390,1,10,1,0,3,2017
1391,2,1,1,0,3,2017
1391,2,2,1,0,3,2017
1391,2,3,1,0,3,2017
1391,2,4,1,0,3,2017
1391,2,5,1,0,3,2017
1391,2,6,1,0,3,2017
1391,2,7,1,0,3,2017
1391,2,8,1,0,3,2017
1391,2,9,1,0,3,2017
1391,2,10,1,0,3,2017
1392,3,1,1,0,3,2017
1392,3,2,1,0,3,2017
1392,3,3,1,0,3,2017
1392,3,4,1,0,3,2017
1392,3,5,1,0,3,2017
1392,3,6,1,0,3,2017
1392,3,7,1,0,3,2017
1392,3,8,1,0,3,2017
1392,3,9,1,0,3,2017
1392,3,10,1,0,3,2017
1393,4,1,1,0,3,2017
1393,4,2,1,0,3,2017
1393,4,3,1,0,3,2017
1393,4,4,1,0,3,2017
1393,4,5,1,0,3,2017
1393,4,6,1,0,3,2017
1393,4,7,1,0,3,2017
1393,4,8,1,0,3,2017
1393,4,9,1,0,3,2017
1393,4,10,1,0,3,2017
1394,5,1,1,0,3,2017
1394,5,2,1,0,3,2017
1394,5,3,1,0,3,2017
1394,5,4,1,0,3,2017
1394,5,5,1,0,3,2017
1394,5,6,1,0,3,2017
1394,5,7,1,0,3,2017
1394,5,8,1,0,3,2017
1394,5,9,1,0,3,2017
1394,5,10,1,0,3,2017
1395,6,1,1,0,3,2017
1395,6,2,1,0,3,2017
1395,6,3,1,0,3,2017
1395,6,4,1,0,3,2017
1395,6,5,1,0,3,2017
1395,6,6,1,0,3,2017
1395,6,7,1,0,3,2017
1395,6,8,1,0,3,2017
1395,6,9,1,0,3,2017
1395,6,10,1,0,3,2017
1396,7,4,1,0,3,2017
1396,7,6,1,0,3,2017
1397,1,1,1,0,3,2017
1397,1,2,1,0,3,2017
1397,1,3,1,0,3,2017
1397,1,4,1,0,3,2017
1397,1,5,1,0,3,2017
1397,1,6,1,0,3,2017
1397,1,7,1,0,3,2017
1397,1,8,1,0,3,2017
1397,1,9,1,0,3,2017
1397,1,10,1,0,3,2017
1398,2,1,1,0,3,2017
1398,2,2,1,0,3,2017
1398,2,3,1,0,3,2017
1398,2,4,1,0,3,2017
1398,2,5,1,0,3,2017
1398,2,6,1,0,3,2017
1398,2,7,1,0,3,2017
1398,2,8,1,0,3,2017
1398,2,9,1,0,3,2017
1398,2,10,1,0,3,2017
1399,3,1,1,0,3,2017
1399,3,2,1,0,3,2017
1399,3,3,1,0,3,2017
1399,3,4,1,0,3,2017
1399,3,5,1,0,3,2017
1399,3,6,1,0,3,2017
1399,3,7,1,0,3,2017
1399,3,8,1,0,3,2017
1399,3,9,1,0,3,2017
1399,3,10,1,0,3,2017
1400,4,1,1,0,3,2017
1400,4,2,1,0,3,2017
1400,4,3,1,0,3,2017
1400,4,4,1,0,3,2017
1400,4,5,1,0,3,2017
1400,4,6,1,0,3,2017
1400,4,7,1,0,3,2017
1400,4,8,1,0,3,2017
1400,4,9,1,0,3,2017
1400,4,10,1,0,3,2017
1401,5,1,1,0,3,2017
1401,5,2,1,0,3,2017
1401,5,3,1,0,3,2017
1401,5,4,1,0,3,2017
1401,5,5,1,0,3,2017
1401,5,6,1,0,3,2017
1401,5,7,1,0,3,2017
1401,5,8,1,0,3,2017
1401,5,9,1,0,3,2017
1401,5,10,1,0,3,2017
1402,6,1,1,0,3,2017
1402,6,3,1,0,3,2017
1402,6,4,1,0,3,2017
1402,6,5,1,0,3,2017
1402,6,6,1,0,3,2017
1402,6,7,1,0,3,2017
1402,6,8,1,0,3,2017
1402,6,9,1,0,3,2017
1402,6,10,1,0,3,2017
1403,1,1,1,0,3,2017
1403,1,2,1,0,3,2017
1403,1,3,1,0,3,2017
1403,1,4,1,0,3,2017
1403,1,5,1,0,3,2017
1403,1,6,1,0,3,2017
1403,1,7,1,0,3,2017
1403,1,8,1,0,3,2017
1403,1,9,1,0,3,2017
1403,1,10,1,0,3,2017
1404,2,1,1,0,3,2017
1404,2,2,1,0,3,2017
1404,2,3,1,0,3,2017
1404,2,4,1,0,3,2017
1404,2,5,1,0,3,2017
1404,2,6,1,0,3,2017
1404,2,7,1,0,3,2017
1404,2,8,1,0,3,2017
1404,2,9,1,0,3,2017
1404,2,10,1,0,3,2017
1405,3,1,1,0,3,2017
1405,3,2,1,0,3,2017
1405,3,3,1,0,3,2017
1405,3,4,1,0,3,2017
1405,3,5,1,0,3,2017
1405,3,6,1,0,3,2017
1405,3,7,1,0,3,2017
1405,3,8,1,0,3,2017
1405,3,9,1,0,3,2017
1405,3,10,1,0,3,2017
1406,4,1,1,0,3,2017
1406,4,2,1,0,3,2017
1406,4,3,1,0,3,2017
1406,4,4,1,0,3,2017
1406,4,5,1,0,3,2017
1406,4,6,1,0,3,2017
1406,4,7,1,0,3,2017
1406,4,8,1,0,3,2017
1406,4,9,1,0,3,2017
1406,4,10,1,0,3,2017
1407,5,1,1,0,3,2017
1407,5,2,1,0,3,2017
1407,5,3,1,0,3,2017
1407,5,4,1,0,3,2017
1407,5,5,1,0,3,2017
1407,5,6,1,0,3,2017
1407,5,7,1,0,3,2017
1407,5,8,1,0,3,2017
1407,5,9,1,0,3,2017
1407,5,10,1,0,3,2017
1408,6,1,1,1,4,2017
1408,6,2,1,1,4,2017
1408,6,3,1,1,4,2017
1408,6,4,1,1,4,2017
1408,6,5,1,1,4,2017
1408,6,6,1,1,4,2017
1408,6,7,1,1,4,2017
1408,6,8,1,1,4,2017
1408,6,9,1,1,4,2017
1408,6,10,1,1,4,2017
1409,7,6,0,0,4,2017
1409,7,8,0,0,4,2017
1409,7,9,0,0,4,2017
1409,7,10,0,0,4,2017
1410,1,9,0,0,4,2017
1411,3,1,1,0,4,2017
1411,3,2,1,0,4,2017
1411,3,3,1,0,4,2017
1411,3,4,1,0,4,2017
1411,3,5,1,0,4,2017
1411,3,6,1,0,4,2017
1411,3,7,1,0,4,2017
1411,3,8,1,0,4,2017
1411,3,9,1,0,4,2017
1411,3,10,1,0,4,2017
1412,4,1,1,0,4,2017
1412,4,2,1,0,4,2017
1412,4,3,1,0,4,2017
1412,4,4,1,0,4,2017
1412,4,5,1,0,4,2017
1412,4,6,1,0,4,2017
1412,4,7,1,0,4,2017
1412,4,8,1,0,4,2017
1412,4,9,1,0,4,2017
1412,4,10,1,0,4,2017
1413,5,1,1,0,4,2017
1413,5,2,1,0,4,2017
1413,5,3,1,0,4,2017
1413,5,4,1,0,4,2017
1413,5,5,1,0,4,2017
1413,5,6,1,0,4,2017
1413,5,7,1,0,4,2017
1413,5,8,1,0,4,2017
1413,5,9,1,0,4,2017
1413,5,10,1,0,4,2017
1414,6,1,1,0,4,2017
1414,6,2,1,0,4,2017
1414,6,3,1,0,4,2017
1414,6,5,1,0,4,2017
1414,6,6,1,0,4,2017
1414,6,7,1,0,4,2017
1414,6,8,1,0,4,2017
1414,6,9,1,0,4,2017
1414,6,10,1,0,4,2017
1415,7,3,1,0,4,2017
1415,7,6,1,0,4,2017
1415,7,9,1,0,4,2017
1416,1,1,1,0,4,2017
1416,1,2,1,0,4,2017
1416,1,3,1,0,4,2017
1416,1,4,1,0,4,2017
1416,1,5,1,0,4,2017
1416,1,6,1,0,4,2017
1416,1,7,1,0,4,2017
1416,1,8,1,0,4,2017
1416,1,9,1,0,4,2017
1416,1,10,1,0,4,2017
1417,2,1,1,0,4,2017
1417,2,2,1,0,4,2017
1417,2,3,1,0,4,2017
1417,2,4,1,0,4,2017
1417,2,5,1,0,4,2017
1417,2,6,1,0,4,2017
1417,2,7,1,0,4,2017
1417,2,8,1,0,4,2017
1417,2,9,1,0,4,2017
1417,2,10,1,0,4,2017
1418,3,1,1,0,4,2017
1418,3,2,1,0,4,2017
1418,3,3,1,0,4,2017
1418,3,4,1,0,4,2017
1418,3,5,1,0,4,2017
1418,3,6,1,0,4,2017
1418,3,7,1,0,4,2017
1418,3,8,1,0,4,2017
1418,3,9,1,0,4,2017
1418,3,10,1,0,4,2017
1419,4,1,1,0,4,2017
1419,4,2,1,0,4,2017
1419,4,3,1,0,4,2017
1419,4,4,1,0,4,2017
1419,4,5,1,0,4,2017
1419,4,6,1,0,4,2017
1419,4,7,1,0,4,2017
1419,4,8,1,0,4,2017
1419,4,9,1,0,4,2017
1419,4,10,1,0,4,2017
1420,5,1,1,0,4,2017
1420,5,2,1,0,4,2017
1420,5,3,1,0,4,2017
1420,5,4,1,0,4,2017
1420,5,5,1,0,4,2017
1420,5,6,1,0,4,2017
1420,5,7,1,0,4,2017
1420,5,8,1,0,4,2017
1420,5,9,1,0,4,2017
1420,5,10,1,0,4,2017
1421,6,1,1,0,4,2017
1421,6,2,1,0,4,2017
1421,6,3,1,0,4,2017
1421,6,4,1,0,4,2017
1421,6,5,1,0,4,2017
1421,6,6,1,0,4,2017
1421,6,7,1,0,4,2017
1421,6,8,1,0,4,2017
1421,6,9,1,0,4,2017
1421,6,10,1,0,4,2017
1422,1,1,1,0,4,2017
1422,1,2,1,0,4,2017
1422,1,3,1,0,4,2017
1422,1,4,1,0,4,2017
1422,1,5,1,0,4,2017
1422,1,6,1,0,4,2017
1422,1,7,1,0,4,2017
1422,1,8,1,0,4,2017
1422,1,9,1,0,4,2017
1422,1,10,1,0,4,2017
1423,2,1,1,0,4,2017
1423,2,2,1,0,4,2017
1423,2,3,1,0,4,2017
1423,2,4,1,0,4,2017
1423,2,5,1,0,4,2017
1423,2,6,1,0,4,2017
1423,2,7,1,0,4,2017
1423,2,8,1,0,4,2017
1423,2,9,1,0,4,2017
1423,2,10,1,0,4,2017
1424,3,1,1,0,4,2017
1424,3,2,1,0,4,2017
1424,3,3,1,0,4,2017
1424,3,4,1,0,4,2017
1424,3,5,1,0,4,2017
1424,3,6,1,0,4,2017
1424,3,7,1,0,4,2017
1424,3,8,1,0,4,2017
1424,3,9,1,0,4,2017
1424,3,10,1,0,4,2017
1425,4,1,1,0,4,2017
1425,4,2,1,0,4,2017
1425,4,3,1,0,4,2017
1425,4,4,1,0,4,2017
1425,4,5,1,0,4,2017
1425,4,6,1,0,4,2017
1425,4,7,1,0,4,2017
1425,4,8,1,0,4,2017
1425,4,9,1,0,4,2017
1425,4,10,1,0,4,2017
1426,5,1,1,0,4,2017
1426,5,2,1,0,4,2017
1426,5,3,1,0,4,2017
1426,5,4,1,0,4,2017
1426,5,5,1,0,4,2017
1426,5,6,1,0,4,2017
1426,5,7,1,0,4,2017
1426,5,8,1,0,4,2017
1426,5,9,1,0,4,2017
1426,5,10,1,0,4,2017
1427,6,2,1,0,4,2017
1427,6,3,1,0,4,2017
1427,6,4,1,0,4,2017
1427,6,6,1,0,4,2017
1427,6,8,1,0,4,2017
1427,6,9,1,0,4,2017
1427,6,10,1,0,4,2017
1428,7,1,1,0,4,2017
1428,7,2,1,0,4,2017
1428,7,4,1,0,4,2017
1428,7,9,1,0,4,2017
1428,7,10,1,0,4,2017
1429,1,1,1,0,4,2017
1429,1,2,1,0,4,2017
1429,1,3,1,0,4,2017
1429,1,4,1,0,4,2017
1429,1,5,1,0,4,2017
1429,1,6,1,0,4,2017
1429,1,7,1,0,4,2017
1429,1,8,1,0,4,2017
1429,1,9,1,0,4,2017
1429,1,10,1,0,4,2017
1430,2,1,1,0,4,2017
1430,2,2,1,0,4,2017
1430,2,3,1,0,4,2017
1430,2,4,1,0,4,2017
1430,2,5,1,0,4,2017
1430,2,6,1,0,4,2017
1430,2,7,1,0,4,2017
1430,2,8,1,0,4,2017
1430,2,9,1,0,4,2017
1430,2,10,1,0,4,2017
1431,3,1,1,0,4,2017
1431,3,2,1,0,4,2017
1431,3,3,1,0,4,2017
1431,3,4,1,0,4,2017
1431,3,5,1,0,4,2017
1431,3,6,1,0,4,2017
1431,3,7,1,0,4,2017
1431,3,8,1,0,4,2017
1431,3,9,1,0,4,2017
1431,3,10,1,0,4,2017
1432,4,1,1,0,4,2017
1432,4,2,1,0,4,2017
1432,4,3,1,0,4,2017
1432,4,4,1,0,4,2017
1432,4,5,1,0,4,2017
1432,4,6,1,0,4,2017
1432,4,7,1,0,4,2017
1432,4,8,1,0,4,2017
1432,4,9,1,0,4,2017
1432,4,10,1,0,4,2017
1433,5,1,1,0,4,2017
1433,5,2,1,0,4,2017
1433,5,3,1,0,4,2017
1433,5,4,1,0,4,2017
1433,5,5,1,0,4,2017
1433,5,6,1,0,4,2017
1433,5,7,1,0,4,2017
1433,5,8,1,0,4,2017
1433,5,9,1,0,4,2017
1433,5,10,1,0,4,2017
1434,6,1,0,0,4,2017
1434,6,3,0,0,4,2017
1434,6,4,0,0,4,2017
1434,6,5,0,0,4,2017
1434,6,6,0,0,4,2017
1434,6,7,0,0,4,2017
1434,6,8,0,0,4,2017
1434,6,9,0,0,4,2017
1434,6,10,0,0,4,2017
1435,7,4,0,0,4,2017
1436,1,3,0,0,5,2017
1436,1,4,0,0,5,2017
1436,1,6,0,0,5,2017
1436,1,7,0,0,5,2017
1436,1,9,0,0,5,2017
1436,1,10,0,0,5,2017
1437,2,1,1,0,5,2017
1437,2,2,1,0,5,2017
1437,2,3,1,0,5,2017
1437,2,4,1,0,5,2017
1437,2,5,1,0,5,2017
1437,2,6,1,0,5,2017
1437,2,7,1,0,5,2017
1437,2,8,1,0,5,2017
1437,2,9,1,0,5,2017
1437,2,10,1,0,5,2017
1438,3,1,1,0,5,2017
1438,3,2,1,0,5,2017
1438,3,3,1,0,5,2017
1438,3,4,1,0,5,2017
1438,3,5,1,0,5,2017
1438,3,6,1,0,5,2017
1438,3,7,1,0,5,2017
1438,3,8,1,0,5,2017
1438,3,9,1,0,5,2017
1438,3,10,1,0,5,2017
1439,4,1,1,0,5,2017
1439,4,2,1,0,5,2017
1439,4,3,1,0,5,2017
1439,4,4,1,0,5,2017
1439,4,5,1,0,5,2017
1439,4,6,1,0,5,2017
1439,4,7,1,0,5,2017
1439,4,8,1,0,5,2017
1439,4,9,1,0,5,2017
1439,4,10,1,0,5,2017
1440,5,1,1,0,5,2017
1440,5,2,1,0,5,2017
1440,5,3,1,0,5,2017
1440,5,4,1,0,5,2017
1440,5,5,1,0,5,2017
1440,5,6,1,0,5,2017
1440,5,7,1,0,5,2017
1440,5,8,1,0,5,2017
1440,5,9,1,0,5,2017
1440,5,10,1,0,5,2017
1441,6,1,1,0,5,2017
1441,6,2,1,0,5,2017
1441,6,3,1,0,5,2017
1441,6,4,1,0,5,2017
1441,6,5,1,0,5,2017
1441,6,6,1,0,5,2017
1441,6,7,1,0,5,2017
1441,6,8,1,0,5,2017
1441,6,9,1,0,5,2017
1441,6,10,1,0,5,2017
1442,7,6,1,0,5,2017
1442,7,8,1,0,5,2017
1442,7,9,1,0,5,2017
1443,1,1,1,0,5,2017
1443,1,2,1,0,5,2017
1443,1,3,1,0,5,2017
1443,1,4,1,0,5,2017
1443,1,5,1,0,5,2017
1443,1,6,1,0,5,2017
1443,1,7,1,0,5,2017
1443,1,8,1,0,5,2017
1443,1,9,1,0,5,2017
1443,1,10,1,0,5,2017
1444,2,1,1,0,5,2017
1444,2,2,1,0,5,2017
1444,2,3,1,0,5,2017
1444,2,4,1,0,5,2017
1444,2,5,1,0,5,2017
1444,2,6,1,0,5,2017
