date,day_of_week,brand,workday,tiaoxiu,month,year
1200,3,5,1,0,8,2016
1200,3,6,1,0,8,2016
1200,3,7,1,0,8,2016
1200,3,8,1,0,8,2016
1200,3,9,1,0,8,2016
1200,3,10,1,0,8,2016
1201,4,1,1,0,8,2016
1201,4,2,1,0,8,2016
1201,4,3,1,0,8,2016
1201,4,4,1,0,8,2016
1201,4,5,1,0,8,2016
1201,4,6,1,0,8,2016
1201,4,7,1,0,8,2016
1201,4,8,1,0,8,2016
1201,4,9,1,0,8,2016
1201,4,10,1,0,8,2016
1202,5,1,1,0,8,2016
1202,5,2,1,0,8,2016
1202,5,3,1,0,8,2016
1202,5,4,1,0,8,2016
1202,5,5,1,0,8,2016
1202,5,6,1,0,8,2016
1202,5,7,1,0,8,2016
1202,5,8,1,0,8,2016
1202,5,9,1,0,8,2016
1202,5,10,1,0,8,2016
1203,6,1,1,0,8,2016
1203,6,3,1,0,8,2016
1203,6,4,1,0,8,2016
1203,6,5,1,0,8,2016
1203,6,6,1,0,8,2016
1203,6,8,1,0,8,2016
1203,6,9,1,0,8,2016
1203,6,10,1,0,8,2016
1204,7,10,1,0,8,2016
1205,1,1,1,0,8,2016
1205,1,2,1,0,8,2016
1205,1,3,1,0,8,2016
1205,1,4,1,0,8,2016
1205,1,5,1,0,8,2016
1205,1,6,1,0,8,2016
1205,1,7,1,0,8,2016
1205,1,8,1,0,8,2016
1205,1,9,1,0,8,2016
1205,1,10,1,0,8,2016
1206,2,1,1,0,8,2016
1206,2,2,1,0,8,2016
1206,2,3,1,0,8,2016
1206,2,4,1,0,8,2016
1206,2,5,1,0,8,2016
1206,2,6,1,0,8,2016
1206,2,7,1,0,8,2016
1206,2,8,1,0,8,2016
1206,2,9,1,0,8,2016
1206,2,10,1,0,8,2016
1207,3,1,1,0,8,2016
1207,3,2,1,0,8,2016
1207,3,3,1,0,8,2016
1207,3,4,1,0,8,2016
1207,3,5,1,0,8,2016
1207,3,6,1,0,8,2016
1207,3,7,1,0,8,2016
1207,3,8,1,0,8,2016
1207,3,9,1,0,8,2016
1207,3,10,1,0,8,2016
1208,4,1,1,0,8,2016
1208,4,2,1,0,8,2016
1208,4,3,1,0,8,2016
1208,4,4,1,0,8,2016
1208,4,5,1,0,8,2016
1208,4,6,1,0,8,2016
1208,4,7,1,0,8,2016
1208,4,8,1,0,8,2016
1208,4,9,1,0,8,2016
1208,4,10,1,0,8,2016
1209,5,1,1,0,8,2016
1209,5,2,1,0,8,2016
1209,5,3,1,0,8,2016
1209,5,4,1,0,8,2016
1209,5,5,1,0,8,2016
1209,5,6,1,0,8,2016
1209,5,7,1,0,8,2016
1209,5,8,1,0,8,2016
1209,5,9,1,0,8,2016
1209,5,10,1,0,8,2016
1210,6,1,1,0,8,2016
1210,6,2,1,0,8,2016
1210,6,3,1,0,8,2016
1210,6,4,1,0,8,2016
1210,6,5,1,0,8,2016
1210,6,6,1,0,8,2016
1210,6,7,1,0,8,2016
1210,6,8,1,0,8,2016
1210,6,9,1,0,8,2016
1210,6,10,1,0,8,2016
1211,7,6,1,0,8,2016
1212,1,1,1,0,8,2016
1212,1,2,1,0,8,2016
1212,1,3,1,0,8,2016
1212,1,4,1,0,8,2016
1212,1,5,1,0,8,2016
1212,1,6,1,0,8,2016
1212,1,7,1,0,8,2016
1212,1,8,1,0,8,2016
1212,1,9,1,0,8,2016
1212,1,10,1,0,8,2016
1213,2,1,1,0,8,2016
1213,2,2,1,0,8,2016
1213,2,3,1,0,8,2016
1213,2,4,1,0,8,2016
1213,2,5,1,0,8,2016
1213,2,6,1,0,8,2016
1213,2,7,1,0,8,2016
1213,2,8,1,0,8,2016
1213,2,9,1,0,8,2016
1213,2,10,1,0,8,2016
1214,3,1,1,0,8,2016
1214,3,2,1,0,8,2016
1214,3,3,1,0,8,2016
1214,3,4,1,0,8,2016
1214,3,5,1,0,8,2016
1214,3,6,1,0,8,2016
1214,3,7,1,0,8,2016
1214,3,8,1,0,8,2016
1214,3,9,1,0,8,2016
1214,3,10,1,0,8,2016
1215,4,1,1,0,9,2016
1215,4,3,1,0,9,2016
1215,4,4,1,0,9,2016
1215,4,5,1,0,9,2016
1215,4,6,1,0,9,2016
1215,4,7,1,0,9,2016
1215,4,8,1,0,9,2016
1215,4,9,1,0,9,2016
1215,4,10,1,0,9,2016
1216,5,1,1,0,9,2016
1216,5,2,1,0,9,2016
1216,5,3,1,0,9,2016
1216,5,4,1,0,9,2016
1216,5,5,1,0,9,2016
1216,5,6,1,0,9,2016
1216,5,7,1,0,9,2016
1216,5,8,1,0,9,2016
1216,5,9,1,0,9,2016
1216,5,10,1,0,9,2016
1217,6,1,1,0,9,2016
1217,6,2,1,0,9,2016
1217,6,3,1,0,9,2016
1217,6,4,1,0,9,2016
1217,6,5,1,0,9,2016
1217,6,6,1,0,9,2016
1217,6,7,1,0,9,2016
1217,6,8,1,0,9,2016
1217,6,9,1,0,9,2016
1217,6,10,1,0,9,2016
1218,7,7,1,0,9,2016
1219,1,1,1,0,9,2016
1219,1,2,1,0,9,2016
1219,1,3,1,0,9,2016
1219,1,4,1,0,9,2016
1219,1,5,1,0,9,2016
1219,1,6,1,0,9,2016
1219,1,7,1,0,9,2016
1219,1,8,1,0,9,2016
1219,1,9,1,0,9,2016
1219,1,10,1,0,9,2016
1220,2,1,1,0,9,2016
1220,2,2,1,0,9,2016
1220,2,3,1,0,9,2016
1220,2,4,1,0,9,2016
1220,2,5,1,0,9,2016
1220,2,6,1,0,9,2016
1220,2,7,1,0,9,2016
1220,2,8,1,0,9,2016
1220,2,9,1,0,9,2016
1220,2,10,1,0,9,2016
1221,3,1,1,0,9,2016
1221,3,2,1,0,9,2016
1221,3,3,1,0,9,2016
1221,3,4,1,0,9,2016
1221,3,5,1,0,9,2016
1221,3,6,1,0,9,2016
1221,3,7,1,0,9,2016
1221,3,8,1,0,9,2016
1221,3,9,1,0,9,2016
1221,3,10,1,0,9,2016
1222,4,1,1,0,9,2016
1222,4,2,1,0,9,2016
1222,4,3,1,0,9,2016
1222,4,4,1,0,9,2016
1222,4,5,1,0,9,2016
1222,4,6,1,0,9,2016
1222,4,7,1,0,9,2016
1222,4,8,1,0,9,2016
1222,4,9,1,0,9,2016
1222,4,10,1,0,9,2016
1223,5,1,1,0,9,2016
1223,5,2,1,0,9,2016
1223,5,3,1,0,9,2016
1223,5,4,1,0,9,2016
1223,5,5,1,0,9,2016
1223,5,6,1,0,9,2016
1223,5,7,1,0,9,2016
1223,5,8,1,0,9,2016
1223,5,9,1,0,9,2016
1223,5,10,1,0,9,2016
1224,6,1,1,0,9,2016
1224,6,2,1,0,9,2016
1224,6,3,1,0,9,2016
1224,6,4,1,0,9,2016
1224,6,5,1,0,9,2016
1224,6,6,1,0,9,2016
1224,6,7,1,0,9,2016
1224,6,8,1,0,9,2016
1224,6,9,1,0,9,2016
1224,6,10,1,0,9,2016
1225,1,1,1,0,9,2016
1225,1,2,1,0,9,2016
1225,1,3,1,0,9,2016
1225,1,4,1,0,9,2016
1225,1,5,1,0,9,2016
1225,1,6,1,0,9,2016
1225,1,7,1,0,9,2016
1225,1,8,1,0,9,2016
1225,1,9,1,0,9,2016
1225,1,10,1,0,9,2016
1226,2,1,1,0,9,2016
1226,2,2,1,0,9,2016
1226,2,3,1,0,9,2016
1226,2,4,1,0,9,2016
1226,2,5,1,0,9,2016
1226,2,6,1,0,9,2016
1226,2,7,1,0,9,2016
1226,2,8,1,0,9,2016
1226,2,9,1,0,9,2016
1226,2,10,1,0,9,2016
1227,3,1,1,0,9,2016
1227,3,2,1,0,9,2016
1227,3,3,1,0,9,2016
1227,3,4,1,0,9,2016
1227,3,5,1,0,9,2016
1227,3,6,1,0,9,2016
1227,3,7,1,0,9,2016
1227,3,8,1,0,9,2016
1227,3,9,1,0,9,2016
1227,3,10,1,0,9,2016
1228,4,5,0,0,9,2016
1228,4,9,0,0,9,2016
1228,4,10,0,0,9,2016
1229,6,6,0,0,9,2016
1229,6,10,0,0,9,2016
1230,7,1,1,1,9,2016
1230,7,2,1,1,9,2016
1230,7,3,1,1,9,2016
1230,7,4,1,1,9,2016
1230,7,5,1,1,9,2016
1230,7,6,1,1,9,2016
1230,7,7,1,1,9,2016
1230,7,8,1,1,9,2016
1230,7,9,1,1,9,2016
1230,7,10,1,1,9,2016
1231,1,1,1,0,9,2016
1231,1,2,1,0,9,2016
1231,1,3,1,0,9,2016
1231,1,4,1,0,9,2016
1231,1,5,1,0,9,2016
1231,1,6,1,0,9,2016
1231,1,7,1,0,9,2016
1231,1,8,1,0,9,2016
1231,1,9,1,0,9,2016
1231,1,10,1,0,9,2016
1232,2,1,1,0,9,2016
1232,2,2,1,0,9,2016
1232,2,3,1,0,9,2016
1232,2,4,1,0,9,2016
1232,2,5,1,0,9,2016
1232,2,6,1,0,9,2016
1232,2,7,1,0,9,2016
1232,2,8,1,0,9,2016
1232,2,9,1,0,9,2016
1232,2,10,1,0,9,2016
1233,3,1,1,0,9,2016
1233,3,2,1,0,9,2016
1233,3,3,1,0,9,2016
1233,3,4,1,0,9,2016
1233,3,5,1,0,9,2016
1233,3,6,1,0,9,2016
1233,3,7,1,0,9,2016
1233,3,8,1,0,9,2016
1233,3,9,1,0,9,2016
1233,3,10,1,0,9,2016
1234,4,1,1,0,9,2016
1234,4,2,1,0,9,2016
1234,4,3,1,0,9,2016
1234,4,4,1,0,9,2016
1234,4,5,1,0,9,2016
1234,4,6,1,0,9,2016
1234,4,7,1,0,9,2016
1234,4,8,1,0,9,2016
1234,4,9,1,0,9,2016
1234,4,10,1,0,9,2016
1235,5,1,1,0,9,2016
1235,5,2,1,0,9,2016
1235,5,4,1,0,9,2016
1235,5,5,1,0,9,2016
1235,5,6,1,0,9,2016
1235,5,7,1,0,9,2016
1235,5,8,1,0,9,2016
1235,5,9,1,0,9,2016
1235,5,10,1,0,9,2016
1236,6,1,1,0,9,2016
1236,6,2,1,0,9,2016
1236,6,4,1,0,9,2016
1236,6,5,1,0,9,2016
1236,6,6,1,0,9,2016
1236,6,9,1,0,9,2016
1237,1,1,1,0,9,2016
1237,1,2,1,0,9,2016
1237,1,3,1,0,9,2016
1237,1,4,1,0,9,2016
1237,1,5,1,0,9,2016
1237,1,6,1,0,9,2016
1237,1,7,1,0,9,2016
1237,1,8,1,0,9,2016
1237,1,9,1,0,9,2016
1237,1,10,1,0,9,2016
1238,2,2,1,0,9,2016
1238,2,3,1,0,9,2016
1238,2,4,1,0,9,2016
1238,2,5,1,0,9,2016
1238,2,6,1,0,9,2016
1238,2,7,1,0,9,2016
1238,2,9,1,0,9,2016
1238,2,10,1,0,9,2016
1239,3,1,1,0,9,2016
1239,3,2,1,0,9,2016
1239,3,3,1,0,9,2016
1239,3,4,1,0,9,2016
1239,3,6,1,0,9,2016
1239,3,7,1,0,9,2016
1239,3,8,1,0,9,2016
1239,3,9,1,0,9,2016
1239,3,10,1,0,9,2016
1240,4,1,1,0,9,2016
1240,4,2,1,0,9,2016
1240,4,3,1,0,9,2016
1240,4,4,1,0,9,2016
1240,4,6,1,0,9,2016
1240,4,7,1,0,9,2016
1240,4,8,1,0,9,2016
1240,4,9,1,0,9,2016
1240,4,10,1,0,9,2016
1241,5,1,1,0,9,2016
1241,5,2,1,0,9,2016
1241,5,3,1,0,9,2016
1241,5,4,1,0,9,2016
1241,5,6,1,0,9,2016
1241,5,9,1,0,9,2016
1242,2,1,0,0,10,2016
1242,2,5,0,0,10,2016
1242,2,6,0,0,10,2016
1242,2,9,0,0,10,2016
1243,3,6,0,0,10,2016
1243,3,8,0,0,10,2016
1243,3,9,0,0,10,2016
1243,3,10,0,0,10,2016
1244,4,2,0,0,10,2016
1244,4,3,0,0,10,2016
1244,4,4,0,0,10,2016
1244,4,6,0,0,10,2016
1244,4,8,0,0,10,2016
1244,4,10,0,0,10,2016
1245,5,2,0,0,10,2016
1245,5,4,0,0,10,2016
1245,5,6,0,0,10,2016
1245,5,8,0,0,10,2016
1245,5,9,0,0,10,2016
1245,5,10,0,0,10,2016
1246,6,1,1,1,10,2016
1246,6,2,1,1,10,2016
1246,6,3,1,1,10,2016
1246,6,4,1,1,10,2016
1246,6,5,1,1,10,2016
1246,6,6,1,1,10,2016
1246,6,7,1,1,10,2016
1246,6,8,1,1,10,2016
1246,6,9,1,1,10,2016
1246,6,10,1,1,10,2016
1247,7,1,1,1,10,2016
1247,7,2,1,1,10,2016
1247,7,3,1,1,10,2016
1247,7,4,1,1,10,2016
1247,7,5,1,1,10,2016
1247,7,6,1,1,10,2016
1247,7,7,1,1,10,2016
1247,7,8,1,1,10,2016
1247,7,9,1,1,10,2016
1247,7,10,1,1,10,2016
1248,1,1,1,0,10,2016
1248,1,2,1,0,10,2016
1248,1,3,1,0,10,2016
1248,1,4,1,0,10,2016
1248,1,5,1,0,10,2016
1248,1,6,1,0,10,2016
1248,1,7,1,0,10,2016
1248,1,8,1,0,10,2016
1248,1,9,1,0,10,2016
1248,1,10,1,0,10,2016
1249,2,1,1,0,10,2016
1249,2,2,1,0,10,2016
1249,2,3,1,0,10,2016
1249,2,4,1,0,10,2016
1249,2,5,1,0,10,2016
1249,2,6,1,0,10,2016
1249,2,7,1,0,10,2016
1249,2,8,1,0,10,2016
1249,2,9,1,0,10,2016
1249,2,10,1,0,10,2016
